ProductID,ProductName,ArtistName,ProductCode,Barcode,Manufacturer,Publisher,ReleaseDate,CategoryID
445475678521,SixTONES 慣聲的法則 in DOME(索尼官方進口初回盤)(2Blu-ray Disc+Photobook),SixTONES,SEXJ13,4547366645798,,SONY MUSIC,2024-10-04,F
444485679045,SixTONES THE VIBES (索尼官方進口初回盤A(CD+Blu-ray)),SixTONES,SECJ79,4547366654974,,SONY MUSIC,2024-10-04,F
444485679049,SixTONES THE VIBES (索尼官方進口普通盤CD),SixTONES,SECJ87,4547366655018,,SONY MUSIC,2024-10-04,F
445475678521,SixTONES 慣聲的法則 in DOME(索尼官方進口初回盤)(2Blu-ray Disc+Photobook),SixTONES,SEXJ13,4547366645798,,SONY MUSIC,2024-10-04,F
445465679330,戀愛之光 (初回限定版1-CD+DVD),浪花男子,STJSG27001A,4719760206305,SMILE-UP,avex,2024-10-04,F
445465679331,戀愛之光 (初回限定版2-CD+DVD),浪花男子,STJSG27001B,4719760206312,SMILE-UP,avex,2024-10-04,F
445465679332,戀愛之光 (普通盤CD),浪花男子,STJSG27001,4719760206329,SMILE-UP,avex,2024-10-04,F
445425679324,放生會  (環球官方初回生產限定盤(2LP))(預購至6/15 12:00止),椎名林檎,UPJH20064,4988031654743,,環球,2024-10-02,F
445465678632,timelesz(Limited Edition(初回限定盤))（CD+DVD）環球官方進口(預購至9/19 12:00止),timelesz,OVCT19004,4988031649046,,環球,2024-09-30,F
445465678633,timelesz(Standard Edition(通常盤))環球官方進口(預購至9/19 12:00止),timelesz,OVCT11001,4988031649053,,環球,2024-09-30,F
445465678631,timelesz【Deluxe Edition(數量限定豪華盤)（CD+DVD+GOODS）環球官方進口(預購至9/19 12:00止),timelesz,OVCT19003,4988031649039,,環球,2024-09-30,F
445455678832,Epic Narratives (完全生產限定盤CD+Blu-ray+LIVE PHOTOBOOK)(日本進口版)(預購至8/31 12:00止),BAND-MAID,PCCA06328,,,,2024-09-25,F
445455678835,Epic Narratives (日本進口通常盤CD)(預購至8/31 12:00止),BAND-MAID,PCCA06330,4524135197528,,,2024-09-25,F
445455678834,Epic Narratives (日本進口初回生產限定盤CD+DVD)(預購至8/31 12:00止),BAND-MAID,PCCA06329,,,,2024-09-25,F
445485678541,flower rhapsody,Sakura Miko,HOLO012,4571646502020,,,2024-09-25,F
445455679372,冒險者們/ 柊(日本進口LP盤(7 inch single record))(預購至 9/13 12:00止),大無限樂團 Do As Infinity,AQJH77665,,,,2024-09-25,F
445455679300,EP 「仕事」,格式塔少女 Gestalt Girl,,4988044844650,,空氣腦,2024-09-25,F
445455679247,WONDER BOY‘S AKUMU CLUB（2LP）(環球官方進口)(預購至8/29 12:00止),野田洋次郎,UPJH20066,4988031664452,,環球,2024-09-25,F
445455679248,WONDER BOY‘S AKUMU CLUB (環球官方進口初回限定盤CD＋T-shirt）(預購至8/29 12:00止),野田洋次郎,UPCH29476,4988031664438,,環球,2024-09-25,F
445455679249,WONDER BOY‘S AKUMU CLUB(環球官方進口通常盤)(預購至8/29 12:00止),野田洋次郎,UPCH20677,4988031664445,,環球,2024-09-25,F
445455679202,Hey! Say! JUMP / 「UMP」U盤(艾迴進口初回限定盤1-CD＋Blu-ray)(預購至8/27 12:00止),Hey! Say! JUMP,LCCA6154155,4582515776329,SMILE-UP,avex,2024-09-24,F
445455679207,Hey! Say! JUMP / 「UMP」U盤(艾迴進口初回限定盤1-CD＋DVD)(預購至8/27 12:00止),Hey! Say! JUMP,LCCA6156157,4582515776343,SMILE-UP,avex,2024-09-24,F
445455679208,Hey! Say! JUMP / 「UMP」M盤(艾迴進口初回限定盤2-CD＋Blu-ray)(預購至8/27 12:00止),Hey! Say! JUMP,LCCA6158159,4582515776367,SMILE-UP,avex,2024-09-24,F
445455679210,Hey! Say! JUMP / 「UMP」M盤(艾迴進口初回限定盤2-CD＋DVD)(預購至8/27 12:00止),Hey! Say! JUMP,LA6160CC161,4582515776381,SMILE-UP,avex,2024-09-24,F
445455679212,Hey! Say! JUMP / 「UMP」(艾迴進口通常盤CD)(預購至8/27 12:00止),Hey! Say! JUMP,LCCA6163,4582515776411,SMILE-UP,avex,2024-09-24,F
445445678969,SINGLE 2 (日本進口初回限定「SINGLE 1 TOUR」盤)(CD+DVD)(預購至8/5 12:00止),[Alexandros],UPCH7688,,,,2024-09-18,F
445445678970,SINGLE 2 (日本進口初回限定「SINGLE 1 TOUR」盤)(CD+Blu-ray)(預購至8/5 12:00止),[Alexandros],UPCH7689,,,,2024-09-18,F
445445678971,SINGLE 2 (日本進口通常盤(CD))(預購至8/5 12:00止),[Alexandros],UPCH6034,,,,2024-09-18,F
445475678794,NEW KAWAII 【初回限定盤 】日本進口版,FRUITS ZIPPER,KLF10009,4582467323459,,,2024-09-18,F
445445678902,Soranotobikata 30th Anniversary Edition(日本進口初回限定盤)(SHM-CD+Blu-ray)(預購至7/31 12:00止),SPITZ,UPCH7679,,,,2024-09-18,F
445425679343,5-STAR Dome Tour 2023 (日本進口完全生產限定盤(2Blu-ray))(預購至7/05 12:00止),Stray Kids,ESXL311,,JYP Entertainment,日版進口,2024-09-18,F
445425679344,5-STAR Dome Tour 2023 (日本進口通常盤初回仕樣(Blu-ray))(預購至7/5 12:00止),Stray Kids,ESXL313,,JYP Entertainment,日版進口,2024-09-18,F
445455678805,TMG II (日本進口數量限定生產盤CD+GOODS)(預購至8/31 12:00止),TMG (Tak Matsumoto Group),BMCS8017,,,,2024-09-18,F
445455678806,TMG II (日本進口PREMIUM EDITION(CD+Blu-ray))(預購至8/31 12:00止),TMG (Tak Matsumoto Group),BMCS8018,,,,2024-09-18,F
445455678807,TMG II (日本進口通常盤)(預購至8/31 12:00止),TMG (Tak Matsumoto Group),BMCS8019,,,,2024-09-18,F
445445678904,Love Again (日本進口初回生產限定盤(CD+DVD)(預購至8/22 12:00止),西野加奈 Kana Nishino,SECL2994,4547366692068,,,2024-09-18,F
445445678905,Love Again (日本進口通常盤)(預購至8/22 12:00止),西野加奈 Kana Nishino,SECL2996,,,,2024-09-18,F
445445678973,Live「Tsuki to Neko no Dance」(Blu-ray初回限定盤)(環球官方進口)(預購至7/24 12:00止),夜未眠 Yorushika,UPXH9037,4988031653210,,環球,2024-09-18,F
445445678980,Live「Tsuki to Neko no Dance」(DVD初回限定盤)(環球官方進口)(預購至7/24 12:00止),夜未眠 Yorushika,UPBH9577,4988031653227,,環球,2024-09-18,F
445445678981,Live「Tsuki to Neko no Dance」(Blu-ray通常盤)(環球官方進口)(預購至7/24 12:00止),夜未眠 Yorushika,UPXH1090,4988031653234,,環球,2024-09-18,F
445445678986,Live「Tsuki to Neko no Dance」(DVD通常盤)(環球官方進口)(預購至7/24 12:00止),夜未眠 Yorushika,UPBH1517,4988031653241,,環球,2024-09-18,F
445455679375,虹色/感謝之輪(日本進口限定LP盤)(7Inch single record)(預購至9/5 12:00止),絢香,AQJH77653,,,,2024-09-18,F
445455678825,ayumi hamasaki COUNTDOWN LIVE 2023-2024 A ～ACOMPLETE 25～(日本進口版(Blu-ray))(預購至8/31 12:00止),濱崎步 Ayumi Hamasaki,AVXD27789,,,,2024-09-18,F
445485679124,(Caller版)第二張迷你專輯「STAY TUNED」(韓國進口版),SEVENUS,VDCD7169,8809957310857,,韓國進口版,2024-12-09,M
445485679125,(Responder版)第二張迷你專輯「STAY TUNED」(韓國進口版),SEVENUS,VDCD7169,8809957310857,,韓國進口版,2024-12-09,M
445495678504,(Ktown4u線上抽卡)第七張迷你專輯「I SWAY」(韓國進口版),(G)I-DLE,L200002993K43,,Cube Entertainment,,2024-12-09,M
445475679193,(隨機版)第十四張迷你專輯「STRATEGY(Step4 ver.)」(韓國進口版),Twice,JYPK1888,8809954228285,JYP Entertainment,,2024-12-06,M
445475679194,(九版合購版)第十四張迷你專輯「STRATEGY(Step4 ver.)」(韓國進口版),Twice,JYPK1888-S,,JYP Entertainment,,2024-12-06,M
445475679195,第十四張迷你專輯「STRATEGY(Highlight ver.)」(韓國進口版),Twice,JYPK1889,8809954228292,JYP Entertainment,,2024-12-06,M
445475679198,(JYP官網/三版合購版)第十四張迷你專輯「STRATEGY」(韓國進口版),Twice,JYPK1887O-S,,JYP Entertainment,,2024-12-06,M
445475679199,(JYP官網/Step1版)第十四張迷你專輯「STRATEGY」(韓國進口版),Twice,JYPK1887O,,JYP Entertainment,,2024-12-06,M
445475679200,(JYP官網/Step2版)第十四張迷你專輯「STRATEGY」(韓國進口版),Twice,JYPK1887O,,JYP Entertainment,,2024-12-06,M
445475679201,(JYP官網/Step3版)第十四張迷你專輯「STRATEGY」(韓國進口版),Twice,JYPK1887O,,JYP Entertainment,,2024-12-06,M
445475679203,(JYP官網/九版合購版)第十四張迷你專輯「STRATEGY(Step4 ver.)」(韓國進口版),Twice,JYPK1888O-S,,JYP Entertainment,,2024-12-06,M
445475679204,(JYP官網/隨機版)第十四張迷你專輯「STRATEGY(Step4 ver.)」(韓國進口版),Twice,JYPK1888O,,JYP Entertainment,,2024-12-06,M
445475679209,(APPLEMUSIC/隨機版)第十四張迷你專輯「STRATEGY」(韓國進口版),Twice,JYPK1887-AM,,JYP Entertainment,,2024-12-06,M
445475679210,(APPLEMUSIC/隨機版)第十四張迷你專輯「STRATEGY(Step4 ver.)」(韓國進口版),Twice,JYPK1888-AM,,JYP Entertainment,,2024-12-06,M
445475679211,(WITHMUU/隨機版)第十四張迷你專輯「STRATEGY」(韓國進口版),Twice,JYPK1887-WM,,JYP Entertainment,,2024-12-06,M
445475679212,(WITHMUU/隨機版)第十四張迷你專輯「STRATEGY(Step4 ver.)」(韓國進口版),Twice,JYPK1888-WM,,JYP Entertainment,,2024-12-06,M
445475679213,(MUSICPLANT/隨機版)第十四張迷你專輯「STRATEGY」(韓國進口版),Twice,JYPK1887-MP,,JYP Entertainment,,2024-12-06,M
445475679214,(MUSICPLANT/隨機版)第十四張迷你專輯「STRATEGY(Step4 ver.)」(韓國進口版),Twice,JYPK1888-MP,,JYP Entertainment,,2024-12-06,M
445475679215,(MUSICKOREA/隨機版)第十四張迷你專輯「STRATEGY」(韓國進口版),Twice,JYPK1887-MK,,JYP Entertainment,,2024-12-06,M
445475679216,(MUSICKOREA/隨機版)第十四張迷你專輯「STRATEGY(Step4 ver.)」(韓國進口版),Twice,JYPK1888-MK,,JYP Entertainment,,2024-12-06,M
445475679217,(BDM/隨機版)第十四張迷你專輯「STRATEGY」(韓國進口版),Twice,JYPK1887-B,,JYP Entertainment,,2024-12-06,M
445475679218,(BDM/隨機版)第十四張迷你專輯「STRATEGY(Step4 ver.)」(韓國進口版),Twice,JYPK1888-B,,JYP Entertainment,,2024-12-06,M
445475679181,(Step2版)第十四張迷你專輯「STRATEGY」(韓國進口版),Twice,JYPK1887,8809954228278,JYP Entertainment,,2024-12-06,M
445475679182,(Step3版)第十四張迷你專輯「STRATEGY」(韓國進口版),Twice,JYPK1887,8809954228278,JYP Entertainment,,2024-12-06,M
445475679183,(隨機版)第十四張迷你專輯「STRATEGY」(韓國進口版),Twice,JYPK1887-R,,JYP Entertainment,,2024-12-06,M
445475679184,(子瑜版)第十四張迷你專輯「STRATEGY(Step4 ver.)」(韓國進口版),Twice,JYPK1888-1,,JYP Entertainment,,2024-12-06,M
445475679185,(娜璉版)第十四張迷你專輯「STRATEGY(Step4 ver.)」(韓國進口版),Twice,JYPK1888-2,,JYP Entertainment,,2024-12-06,M
445475679186,(Sana版)第十四張迷你專輯「STRATEGY(Step4 ver.)」(韓國進口版),Twice,JYPK1888-3,,JYP Entertainment,,2024-12-06,M
445475679187,(Mina版)第十四張迷你專輯「STRATEGY(Step4 ver.)」(韓國進口版),Twice,JYPK1888-4,,JYP Entertainment,,2024-12-06,M
445475679188,(Momo版)第十四張迷你專輯「STRATEGY(Step4 ver.)」(韓國進口版),Twice,JYPK1888-5,,JYP Entertainment,,2024-12-06,M
445475679189,(多賢版)第十四張迷你專輯「STRATEGY(Step4 ver.)」(韓國進口版),Twice,JYPK1888-6,,JYP Entertainment,,2024-12-06,M
445475679190,(彩瑛版)第十四張迷你專輯「STRATEGY(Step4 ver.)」(韓國進口版),Twice,JYPK1888-7,,JYP Entertainment,,2024-12-06,M
445475679191,(志效版)第十四張迷你專輯「STRATEGY(Step4 ver.)」(韓國進口版),Twice,JYPK1888-8,,JYP Entertainment,,2024-12-06,M
445475679192,(定延版)第十四張迷你專輯「STRATEGY(Step4 ver.)」(韓國進口版),Twice,JYPK1888-9,,JYP Entertainment,,2024-12-06,M
445475679179,(三版合購版)第十四張迷你專輯「STRATEGY」(韓國進口版),Twice,JYPK1887-S,,JYP Entertainment,,2024-12-06,M
445475679180,(Step1版)第十四張迷你專輯「STRATEGY」(韓國進口版),Twice,JYPK1887,8809954228278,JYP Entertainment,,2024-12-06,M
445485679205,(Step1版)第十四張迷你專輯「STRATEGY(Platform_Nemo ver.)」(韓國進口版),Twice,JYPK1944,8809954228841,JYP Entertainment,,2024-12-06,M
445485679206,(Step2版)第十四張迷你專輯「STRATEGY(Platform_Nemo ver.)」(韓國進口版),Twice,JYPK1944,8809954228841,JYP Entertainment,,2024-12-06,M
445485679207,(Step3版)第十四張迷你專輯「STRATEGY(Platform_Nemo ver.)」(韓國進口版),Twice,JYPK1944,8809954228841,JYP Entertainment,,2024-12-06,M
445485679208,(隨機版)第十四張迷你專輯「STRATEGY(Platform_Nemo ver.)」(韓國進口版),Twice,JYPK1944-R,,JYP Entertainment,,2024-12-06,M
445485679206,(Step2版)第十四張迷你專輯「STRATEGY(Platform_Nemo ver.)」(韓國進口版),Twice,JYPK1944,8809954228841,JYP Entertainment,,2024-12-06,M
445485679207,(Step3版)第十四張迷你專輯「STRATEGY(Platform_Nemo ver.)」(韓國進口版),Twice,JYPK1944,8809954228841,JYP Entertainment,,2024-12-06,M
445485679208,(隨機版)第十四張迷你專輯「STRATEGY(Platform_Nemo ver.)」(韓國進口版),Twice,JYPK1944-R,,JYP Entertainment,,2024-12-06,M
445485679209,(三版合購版)第十四張迷你專輯「STRATEGY(Platform_Nemo ver.)」(韓國進口版),Twice,JYPK1944-S,,JYP Entertainment,,2024-12-06,M
445485678806,單曲「FIND THE ORBIT(REMEMBER ver.)」(韓國進口版),CRAVITY,L100006000,8804775452468,STARSHIP Entertainment,,2024-12-06,M
445485678807,單曲「FIND THE ORBIT(WE ver.)」(韓國進口版),CRAVITY,L100006003,8804775452574,STARSHIP Entertainment,,2024-12-06,M
445485678808,單曲「FIND THE ORBIT(PLVE ver.)」(韓國進口版),CRAVITY,L200003148,8804775452475,STARSHIP Entertainment,,2024-12-06,M
445485678809,(官網/WHO版)單曲「FIND THE ORBIT」(韓國進口版),CRAVITY,L100005999O,,STARSHIP Entertainment,,2024-12-06,M
445485678810,(官網/ARE版)單曲「FIND THE ORBIT」(韓國進口版),CRAVITY,L100005999O,,STARSHIP Entertainment,,2024-12-06,M
445485678811,(官網/REMEMBER版)單曲「FIND THE ORBIT」(韓國進口版),CRAVITY,L100006000O,,STARSHIP Entertainment,,2024-12-06,M
445485678812,(官網/WE版)單曲「FIND THE ORBIT」(韓國進口版),CRAVITY,L100006003O,,STARSHIP Entertainment,,2024-12-06,M
445485678813,(官網/三版合購版)單曲「FIND THE ORBIT」(韓國進口版),CRAVITY,L100005999O-S,,STARSHIP Entertainment,,2024-12-06,M
445485678814,(官網/四版合購版)單曲「FIND THE ORBIT」(韓國進口版),CRAVITY,L100005999OS4,,STARSHIP Entertainment,,2024-12-06,M
445485678803,(WHO版)單曲「FIND THE ORBIT」(韓國進口版),CRAVITY,L100005999,8804775452451,STARSHIP Entertainment,,2024-12-06,M
445485678804,(ARE版)單曲「FIND THE ORBIT」(韓國進口版),CRAVITY,L100005999,8804775452451,STARSHIP Entertainment,,2024-12-06,M
445485678805,(隨機版)單曲「FIND THE ORBIT」(韓國進口版),CRAVITY,L100005999-R,,STARSHIP Entertainment,,2024-12-06,M
445485679060,出道20週年紀念專輯「With」(韓國進口版),李昇基 Lee Seung Gi,L200003154,8804775452598,,韓國進口版,2024-12-05,M
445485678729,(WEVERSE日本官網/隨機版)第一張單曲「Last Bell(COMPACT Ver.)」(日本進口版),TWS,HYBJ11008-WV,,,,2024-12-03,M
445485678561,(WEVERSE日本官網)第一張單曲「Last Bell(Main Ver.)」(日本進口版),TWS,HYBJ11006-WV,,,,2024-12-03,M
445485679278,單曲「When Winter Comes」(韓國進口KIT智能卡),M.O.N.T,KTMCD1303,8809314516342,,韓國進口版,2024-12-03,M
445485678683,致我的解離-電視原聲帶(韓國進口版),,KTMCD1297,8809314516304,,韓國進口版,2024-12-03,M
445485678888,(限量版卡帶)第七張迷你專輯「The Star Chapter: SANCTUARY(Cassette Tape Speaker Ver.)」(韓國進口版),TXT,BHE0505,8800276474053,Big Hit Entertainment,,2024-11-29,M
445485679032,第六張迷你專輯「Letter To Myself(SMini Ver.)」(韓國進口版),太妍(少女時代) Taeyeon(Girls` Generation),L700001498,8804775452659,S.M. Entertainment,,2024-11-29,M
445485679033,第六張迷你專輯「Letter To Myself(Gumbook Ver.)」(韓國進口版),太妍(少女時代) Taeyeon(Girls` Generation),L700001499,8804775452666,S.M. Entertainment,,2024-11-29,M
445485678920,(WEVERSE版)第一張正規專輯「COLORS(Color Swatch Book ver.)」(韓國進口版),圭賢 KyuHyun(Super Junior),L200003150-WV,,,韓國進口版,2024-11-28,M
445485678921,(WEVERSE版)第一張正規專輯「COLORS(KYUMAE ver.)」(韓國進口版),圭賢 KyuHyun(Super Junior),L200003151-WV,,,韓國進口版,2024-11-28,M
445485678922,(WEVERSE版)第一張正規專輯「COLORS(Photo Book ver.)」(韓國進口版),圭賢 KyuHyun(Super Junior),L200003149-WV,,,韓國進口版,2024-11-28,M
445485678923,(YES24版)第一張正規專輯「COLORS(Color Swatch Book ver.)」(韓國進口版),圭賢 KyuHyun(Super Junior),L200003150-YS,,,韓國進口版,2024-11-28,M
445485678924,(YES24版)第一張正規專輯「COLORS(KYUMAE ver.)」(韓國進口版),圭賢 KyuHyun(Super Junior),L200003151-YS,,,韓國進口版,2024-11-28,M
445485678925,(YES24版)第一張正規專輯「COLORS(Photo Book ver.)」(韓國進口版),圭賢 KyuHyun(Super Junior),L200003149-YS,,,韓國進口版,2024-11-28,M
445485678926,(Ktown4u版)第一張正規專輯「COLORS(Color Swatch Book ver.)」(韓國進口版),圭賢 KyuHyun(Super Junior),L200003150-K4,,,韓國進口版,2024-11-28,M
445485678927,(Ktown4u版)第一張正規專輯「COLORS(KYUMAE ver.)」(韓國進口版),圭賢 KyuHyun(Super Junior),L200003151-K4,,,韓國進口版,2024-11-28,M
445485678928,(Ktown4u版)第一張正規專輯「COLORS(Photo Book ver.)」(韓國進口版),圭賢 KyuHyun(Super Junior),L200003149-K4,,,韓國進口版,2024-11-28,M
445485678877,第一張正規專輯「COLORS(Color Swatch Book ver.)」(韓國進口版),圭賢 KyuHyun(Super Junior),L200003150,8804775452529,,韓國進口版,2024-11-28,M
445485678878,第一張正規專輯「COLORS(KYUMAE ver.)」(韓國進口版),圭賢 KyuHyun(Super Junior),L200003151,8804775452536,,韓國進口版,2024-11-28,M
445485678879,第一張正規專輯「COLORS(Photo Book ver.)」(韓國進口版),圭賢 KyuHyun(Super Junior),L200003149,8804775452512,,韓國進口版,2024-11-28,M
445485678880,(until版)第一張正規專輯「Archive 1: [Road Runner]」(韓國進口版),林在範 JAY B(GOT7),L200003142,8804775452406,,韓國進口版,2024-11-28,M
445485678881,(from版)第一張正規專輯「Archive 1: [Road Runner]」(韓國進口版),林在範 JAY B(GOT7),L200003141,8804775452390,,韓國進口版,2024-11-28,M
445485678542,第一張迷你專輯「Like A Flower(Photo Book Ver.)」(韓國進口版),裴柱現 IRENE(Red Velvet),L700001495,8804775452482,S.M. Entertainment,,2024-11-27,M
445485678543,第一張迷你專輯「Like A Flower(Case Ver.)」(韓國進口版),裴柱現 IRENE(Red Velvet),L700001496,8804775452499,S.M. Entertainment,,2024-11-27,M
445485678544,第一張迷你專輯「Like A Flower(Mirror Ver.)」(韓國進口版),裴柱現 IRENE(Red Velvet),L700001497,8804775452505,S.M. Entertainment,,2024-11-27,M
445485678596,(SM官網版)第一張迷你專輯「Like A Flower(Photo Book Ver.)」(韓國進口版),裴柱現 IRENE(Red Velvet),L700001495-SM,,S.M. Entertainment,,2024-11-27,M
445485678597,(APPLEMUSIC版)第一張迷你專輯「Like A Flower(Photo Book Ver.)」(韓國進口版),裴柱現 IRENE(Red Velvet),L700001495-AM,,S.M. Entertainment,,2024-11-27,M
445485678598,(MAKESTAR版)第一張迷你專輯「Like A Flower(Photo Book Ver.)」(韓國進口版),裴柱現 IRENE(Red Velvet),L700001495-MS,,S.M. Entertainment,,2024-11-27,M
445485678599,(Ktown4u版)第一張迷你專輯「Like A Flower(Photo Book Ver.)」(韓國進口版),裴柱現 IRENE(Red Velvet),L700001495-K4,,S.M. Entertainment,,2024-11-27,M
445485678600,(SOUNDWAVE版)第一張迷你專輯「Like A Flower(Photo Book Ver.)」(韓國進口版),裴柱現 IRENE(Red Velvet),L700001495-SW,,S.M. Entertainment,,2024-11-27,M
445485679255,(SM官網/UNBOXING抽卡)第一張迷你專輯「Like A Flower(Photo BookVer.)」(韓國進口版),裴柱現 IRENE(Red Velvet),L700001495SM2,,S.M. Entertainment,,2024-11-27,M
445485679256,(SM官網/UNBOXING抽卡)第一張迷你專輯「Like A Flower(CaseVer.)」(韓國進口版),裴柱現 IRENE(Red Velvet),L700001496-SM,,S.M. Entertainment,,2024-11-27,M
445485679257,(SM官網/UNBOXING抽卡/三版合購版)第一張迷你專輯「Like A Flower」(韓國進口版),裴柱現 IRENE(Red Velvet),L700001495-3S,,S.M. Entertainment,,2024-11-27,M
445485679258,(SM官網抽卡)第一張迷你專輯「Like A Flower(CaseVer.)」(韓國進口版),裴柱現 IRENE(Red Velvet),L700001496SM2,,S.M. Entertainment,,2024-11-27,M
445485678798,(iz版)第一張迷你專輯「N/a」(韓國進口版),izna,CMAC12129,8809704430074,,韓國進口版,2024-11-26,M
445485678799,(na版)第一張迷你專輯「N/a」(韓國進口版),izna,CMAC12129,8809704430074,,韓國進口版,2024-11-26,M
445485678800,(隨機版)第一張迷你專輯「N/a」(韓國進口版),izna,CMAC12129-R,,,韓國進口版,2024-11-26,M
445485678801,(naya版)第一張迷你專輯「N/a(2025 Calendar Ver.)」(韓國進口版),izna,CMAC12128,8809704430067,,韓國進口版,2024-11-26,M
445485678929,(隨機版)第一張迷你專輯「N/a(NFC_Nemo Ver.)」(韓國進口版),izna,CMAC12130,8809704430081,,韓國進口版,2024-11-26,M
445485679008,貞淑的推銷-電視原聲帶(韓國進口版),,WMED1467,8809966902517,,韓國進口版,2024-11-26,M
445485678979,第六張迷你專輯改版「INEVITABLE」(韓國進口版),東海＆銀赫 Super Junior-D&E,DUK1945,8809954228858,,韓國進口版,2024-11-26,M
445485678980,(WITHMUU版)第六張迷你專輯改版「INEVITABLE」(韓國進口版),東海＆銀赫 Super Junior-D&E,DUK1945-WM,,,韓國進口版,2024-11-26,M
445485678981,(Ktown4u版)第六張迷你專輯改版「INEVITABLE」(韓國進口版),東海＆銀赫 Super Junior-D&E,DUK1945-K4,,,韓國進口版,2024-11-26,M
445485678982,(EVERLINE版)第六張迷你專輯改版「INEVITABLE」(韓國進口版),東海＆銀赫 Super Junior-D&E,DUK1945-EL,,,韓國進口版,2024-11-26,M
445485678983,(FROMM版)第六張迷你專輯改版「INEVITABLE」(韓國進口版),東海＆銀赫 Super Junior-D&E,DUK1945-FM,,,韓國進口版,2024-11-26,M
445475679411,第六張迷你專輯「FREQUENCY(Package Ver.)」(韓國進口版),威神V WAYV,L700001492,8804775452352,S.M. Entertainment,,2024-11-26,M
445475679412,(A版)第六張迷你專輯「FREQUENCY(Photobook Ver.)」(韓國進口版),威神V WAYV,L700001493,8804775452369,S.M. Entertainment,,2024-11-26,M
445475679413,(B版)第六張迷你專輯「FREQUENCY(Photobook Ver.)」(韓國進口版),威神V WAYV,L700001493,8804775452369,S.M. Entertainment,,2024-11-26,M
445475679414,(隨機版)第六張迷你專輯「FREQUENCY(Photobook Ver.)」(韓國進口版),威神V WAYV,L700001493-R,,S.M. Entertainment,,2024-11-26,M
445475679415,(隨機版)第六張迷你專輯「FREQUENCY(SMini Ver.)」(韓國進口版),威神V WAYV,L700001494,8804775452376,S.M. Entertainment,,2024-11-26,M
445475679416,(五版合購版)第六張迷你專輯「FREQUENCY(SMini Ver.)」(韓國進口版),威神V WAYV,L700001494-S,,S.M. Entertainment,,2024-11-26,M
445485679063,(WITHMUU/隨機版)第六張迷你專輯「FREQUENCY(Photobook Ver.)」(韓國進口版),威神V WAYV,L700001493-WM,,S.M. Entertainment,,2024-11-26,M
445485679064,(SOUNDWAVE/隨機版)第六張迷你專輯「FREQUENCY(Photobook Ver.)」(韓國進口版),威神V WAYV,L700001493-SW,,S.M. Entertainment,,2024-11-26,M
445485678713,(隨機版)第一張單曲「Last Bell(COMPACT Ver.)」(韓國進口版),TWS,PLD0499,8800276473780,,韓國進口版,2024-11-25,M
445485678714,(WEVERSE/隨機版)第一張單曲「Last Bell(COMPACT Ver.)」(韓國進口版),TWS,PLD0499-WV,,,韓國進口版,2024-11-25,M
445485678715,(阿拉丁/隨機版)第一張單曲「Last Bell(COMPACT Ver.)」(韓國進口版),TWS,PLD0499-AL,,,韓國進口版,2024-11-25,M
445485678716,(YES24/隨機版)第一張單曲「Last Bell(COMPACT Ver.)」(韓國進口版),TWS,PLD0499-YS,,,韓國進口版,2024-11-25,M
445485678717,(APPLEMUSIC/隨機版)第一張單曲「Last Bell(COMPACT Ver.)」(韓國進口版),TWS,PLD0499-AM,,,韓國進口版,2024-11-25,M
445485678718,(Ktown4u/隨機版)第一張單曲「Last Bell(COMPACT Ver.)」(韓國進口版),TWS,PLD0499-K4,,,韓國進口版,2024-11-25,M
445485679261,(WEVERSE/SHOWCASE LIVE抽卡)第一張單曲「Last Bell」(韓國進口版),TWS,PLD0498-WV3,,,韓國進口版,2024-11-25,M
445485679262,(WEVERSE/COMEBACK LIVE抽卡)第一張單曲「Last Bell」(韓國進口版),TWS,PLD0498-WV4,,Big Hit Entertainment,,2024-11-25,M
445485679263,(WEVERSE/COMEBACK LIVE抽卡)第一張單曲「Last Bell(COMPACT Ver.)」(韓國進口版),TWS,PLD0499-WV2,,Big Hit Entertainment,,2024-11-25,M
445485679264,(WEVERSE/COMEBACK LIVE抽卡)第一張單曲「Last Bell(Weverse Albums Ver.)」(韓國進口版),TWS,PLD0500-WV2,,Big Hit Entertainment,,2024-11-25,M
445485678549,第一張單曲「Last Bell」(韓國進口版),TWS,PLD0498,8800276473773,,韓國進口版,2024-11-25,M
445485678552,(WEVERSE版)第一張單曲「Last Bell(Weverse Albums ver.)」(韓國進口版),TWS,PLD0500-WV,,,韓國進口版,2024-11-25,M
445485678553,(YES24版)第一張單曲「Last Bell」(韓國進口版),TWS,PLD0498-YS,,,韓國進口版,2024-11-25,M
445485678554,(YES24版)第一張單曲「Last Bell(Weverse Albums ver.)」(韓國進口版),TWS,PLD0500-YS,,,韓國進口版,2024-11-25,M
445485678555,(阿拉丁版)第一張單曲「Last Bell」(韓國進口版),TWS,PLD0498-AL,,,韓國進口版,2024-11-25,M
445485678556,(阿拉丁版)第一張單曲「Last Bell(Weverse Albums ver.)」(韓國進口版),TWS,PLD0500-AL,,,韓國進口版,2024-11-25,M
445485678713,(隨機版)第一張單曲「Last Bell(COMPACT Ver.)」(韓國進口版),TWS,PLD0499,8800276473780,,韓國進口版,2024-11-25,M
445485678714,(WEVERSE/隨機版)第一張單曲「Last Bell(COMPACT Ver.)」(韓國進口版),TWS,PLD0499-WV,,,韓國進口版,2024-11-25,M
